STT,ID,Tên_Việt,Tên_Hán,Lat,Lon,Province,Source,Status,Mô_tả,Ghi_chú_Admin
3824,PL000000003891,,雲中,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3825,PL000000003892,,雲州,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3826,PL000000003893,,雲中,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3827,PL000000003894,,雲州,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3828,PL000000003895,,雲內,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3829,PL000000003896,,平城,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3830,PL000000003897,,平城,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3831,PL000000003898,,山西行都司,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3832,PL000000003899,,大同鎮,40.0923,113.3062,中國-山西省-大同市-城區,DILA,master,,
3833,PL000000003901,,西京路,40.1376,113.2407,中國-山西省-大同市-南郊區,DILA,master,,
3834,PL000000003903,,武州西山,40.1,113.1,中國-山西省-大同市-南郊區,DILA,master,,
3835,PL000000003904,,通樂寺,40.1,113.1,中國-山西省-大同市-南郊區,DILA,master,,
3836,PL000000003907,,禪房寺,39.954465,113.050148,中國-山西省-大同市-南郊區,DILA,master,,
3837,PL000000003908,,北臺石窟,40.109722,113.122222,中國-山西省-大同市-南郊區,DILA,master,,
3838,PL000000003909,,恆州,40.1322,113.3585,中國-山西省-大同市-南郊區,DILA,master,,
3839,PL000000003910,,平城,40.1302,113.3515,中國-山西省-大同市-南郊區,DILA,master,,
3840,PL000000003911,,平城,40.1302,113.3515,中國-山西省-大同市-南郊區,DILA,master,,
3841,PL000000003912,,東部都尉,40.1302,113.3515,中國-山西省-大同市-南郊區,DILA,master,,
3842,PL000000003913,,夏米莊,39.9891,113.2168,中國-山西省-大同市-南郊區,DILA,master,,
3843,PL000000003914,,高山所,40.1041,112.979,中國-山西省-大同市-南郊區,DILA,master,,
3844,PL000000003915,,高山堡,40.1003,112.9755,中國-山西省-大同市-南郊區,DILA,master,,
3845,PL000000003916,,孤店,40.1822,113.3209,中國-山西省-大同市-南郊區,DILA,master,,
3846,PL000000003917,,北代,40.1322,113.3585,中國-山西省-大同市-南郊區,DILA,master,,
3847,PL000000003918,,平城,40.1361,113.3468,中國-山西省-大同市-南郊區,DILA,master,,
3848,PL000000003919,,奉義,40.1278,113.3631,中國-山西省-大同市-南郊區,DILA,master,,
3849,PL000000003920,,恒安鎮,40.1251,113.3364,中國-山西省-大同市-南郊區,DILA,master,,
3850,PL000000003921,,代郡,40.1322,113.3585,中國-山西省-大同市-南郊區,DILA,master,,
3851,PL000000003922,,大同府,40.1376,113.2407,中國-山西省-大同市-南郊區,DILA,master,,
3852,PL000000003923,,西京,40.1376,113.2407,中國-山西省-大同市-南郊區,DILA,master,,
3853,PL000000003924,,鎮羌堡,40.3845,113.2525,中國-山西省-大同市-新榮區,DILA,master,,
3854,PL000000003925,,鴻橋,40.2186,113.1153,中國-山西省-大同市-新榮區,DILA,master,,
3855,PL000000003926,,鎮河堡,40.2211,113.1383,中國-山西省-大同市-新榮區,DILA,master,,
3856,PL000000003927,,破魯堡,40.2182,112.95,中國-山西省-大同市-新榮區,DILA,master,,
3857,PL000000003928,,鎮川堡,40.2856,113.383,中國-山西省-大同市-新榮區,DILA,master,,
3858,PL000000003929,,鎮川堡,40.2895,113.4001,中國-山西省-大同市-新榮區,DILA,master,,
3859,PL000000003930,,燕昌城,40.2817,113.1775,中國-山西省-大同市-新榮區,DILA,master,,
3860,PL000000003931,,北代,40.1638,113.3793,中國-山西省-大同市-新榮區,DILA,master,,
3861,PL000000003932,,永固,40.3458,113.1865,中國-山西省-大同市-新榮區,DILA,master,,
3862,PL000000003933,,焦山,40.3821,113.1436,中國-山西省-大同市-新榮區,DILA,master,,
3863,PL000000003934,,拒墻堡,40.3804,113.1451,中國-山西省-大同市-新榮區,DILA,master,,
3864,PL000000003935,,拒門堡,40.3339,112.9972,中國-山西省-大同市-新榮區,DILA,master,,
3865,PL000000003936,,助馬堡,40.2922,112.9271,中國-山西省-大同市-新榮區,DILA,master,,
3866,PL000000003937,,弘賜堡,40.3173,113.2972,中國-山西省-大同市-新榮區,DILA,master,,
3867,PL000000003938,,宏賜堡,40.3186,113.2842,中國-山西省-大同市-新榮區,DILA,master,,
3868,PL000000003939,,祝馬口,40.2906,112.929,中國-山西省-大同市-新榮區,DILA,master,,
3869,PL000000003940,,得勝堡,40.3822,113.2321,中國-山西省-大同市-新榮區,DILA,master,,
3870,PL000000003941,,拒門,40.3335,112.9754,中國-山西省-大同市-新榮區,DILA,master,,
3871,PL000000003942,,拒牆保,40.3675,113.1273,中國-山西省-大同市-新榮區,DILA,master,,
3872,PL000000003943,,鎮門堡,40.4225,113.8611,中國-山西省-大同市-陽高縣,DILA,master,,
3873,PL000000003944,,虎峪口,40.415,113.8709,中國-山西省-大同市-陽高縣,DILA,master,,
3874,PL000000003945,,守口堡,40.3977,113.6742,中國-山西省-大同市-陽高縣,DILA,master,,
3875,PL000000003946,,陽和口,40.3972,113.7031,中國-山西省-大同市-陽高縣,DILA,master,,
3876,PL000000003947,,高柳,40.3587,113.7453,中國-山西省-大同市-陽高縣,DILA,master,,
3877,PL000000003948,,陽高,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3878,PL000000003949,,清塞軍,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3879,PL000000003950,,高柳,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3880,PL000000003951,,高柳郡,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3881,PL000000003952,,代郡,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3882,PL000000003953,,高柳,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3883,PL000000003954,,高柳,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3884,PL000000003955,,鎮邊堡,40.3167,113.5169,中國-山西省-大同市-陽高縣,DILA,master,,
3885,PL000000003956,,參合,40.3162,113.7867,中國-山西省-大同市-陽高縣,DILA,master,,
3886,PL000000003957,,長青,40.2828,113.8525,中國-山西省-大同市-陽高縣,DILA,master,,
3887,PL000000003958,,白登堡,40.2785,113.8347,中國-山西省-大同市-陽高縣,DILA,master,,
3888,PL000000003959,,白登,40.2745,113.8427,中國-山西省-大同市-陽高縣,DILA,master,,
3889,PL000000003960,,白登,40.2745,113.8427,中國-山西省-大同市-陽高縣,DILA,master,,
3890,PL000000003961,,道人,40.115,113.9853,中國-山西省-大同市-陽高縣,DILA,master,,
3891,PL000000003962,,道人,40.115,113.9853,中國-山西省-大同市-陽高縣,DILA,master,,
3892,PL000000003963,,狋氏,39.9544,113.9444,中國-山西省-大同市-陽高縣,DILA,master,,
3893,PL000000003964,,狋氏,39.9544,113.9444,中國-山西省-大同市-陽高縣,DILA,master,,
3894,PL000000003965,,高山衛,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3895,PL000000003966,,陽和衛,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3896,PL000000003967,,西部都尉,40.3532,113.762,中國-山西省-大同市-陽高縣,DILA,master,,
3897,PL000000003968,,新平堡,40.659,114.0808,中國-山西省-大同市-天鎮縣,DILA,master,,
3898,PL000000003969,,延陵,40.6577,114.0912,中國-山西省-大同市-天鎮縣,DILA,master,,
3899,PL000000003970,,新平堡,40.6538,114.1018,中國-山西省-大同市-天鎮縣,DILA,master,,
3900,PL000000003971,,永加堡,40.5434,114.2719,中國-山西省-大同市-天鎮縣,DILA,master,,
3901,PL000000003972,,瓦窯口堡,40.5381,114.1551,中國-山西省-大同市-天鎮縣,DILA,master,,
3902,PL000000003973,,永嘉堡,40.5319,114.2466,中國-山西省-大同市-天鎮縣,DILA,master,,
3903,PL000000003974,,白羊口,40.4807,114.0842,中國-山西省-大同市-天鎮縣,DILA,master,,
3904,PL000000003975,,榆林口,40.4665,114.0323,中國-山西省-大同市-天鎮縣,DILA,master,,
3905,PL000000003976,,白羊口,40.4653,114.079,中國-山西省-大同市-天鎮縣,DILA,master,,
3906,PL000000003977,,天鎮,40.4152,114.092,中國-山西省-大同市-天鎮縣,DILA,master,,
3907,PL000000003978,,天成,40.4152,114.092,中國-山西省-大同市-天鎮縣,DILA,master,,
3908,PL000000003979,,天成,40.4152,114.092,中國-山西省-大同市-天鎮縣,DILA,master,,
3909,PL000000003980,,天成軍,40.4152,114.092,中國-山西省-大同市-天鎮縣,DILA,master,,
3910,PL000000003981,,米辛關堡,40.3034,114.101,中國-山西省-大同市-天鎮縣,DILA,master,,
3911,PL000000003982,,天成衛,40.4152,114.092,中國-山西省-大同市-天鎮縣,DILA,master,,
3912,PL000000003983,,鎮虜衛,40.4152,114.092,中國-山西省-大同市-天鎮縣,DILA,master,,
3913,PL000000003984,,瓦口,40.5326,114.1384,中國-山西省-大同市-天鎮縣,DILA,master,,
3914,PL000000003985,,宏教寺,39.848041,114.378554,中國-山西省-大同市-廣靈縣,DILA,master,,
3915,PL000000003986,,西照寺,39.820164,113.970847,中國-山西省-大同市-廣靈縣,DILA,master,,
3916,PL000000003987,,焦山,39.7911,114.3353,中國-山西省-大同市-廣靈縣,DILA,master,,
3917,PL000000003988,,焦山寨,39.7899,114.3284,中國-山西省-大同市-廣靈縣,DILA,master,,
3918,PL000000003989,,平舒,39.7762,114.2206,中國-山西省-大同市-廣靈縣,DILA,master,,
3919,PL000000003990,,平舒,39.7762,114.2206,中國-山西省-大同市-廣靈縣,DILA,master,,
3920,PL000000003991,,平舒,39.7727,114.2242,中國-山西省-大同市-廣靈縣,DILA,master,,
3921,PL000000003992,,平舒,39.7727,114.2242,中國-山西省-大同市-廣靈縣,DILA,master,,
3922,PL000000003993,,廣靈,39.7629,114.2859,中國-山西省-大同市-廣靈縣,DILA,master,,
3923,PL000000003994,,廣靈,39.7629,114.2859,中國-山西省-大同市-廣靈縣,DILA,master,,
3924,PL000000003995,,廣靈,39.7629,114.2859,中國-山西省-大同市-廣靈縣,DILA,master,,
3925,PL000000003996,,廣陵,39.7629,114.2859,中國-山西省-大同市-廣靈縣,DILA,master,,
3926,PL000000003997,,平舒,39.757,114.2196,中國-山西省-大同市-廣靈縣,DILA,master,,
3927,PL000000003998,,土嶺寨,39.7366,114.1469,中國-山西省-大同市-廣靈縣,DILA,master,,
3928,PL000000003999,,加斗寨,39.7333,114.3721,中國-山西省-大同市-廣靈縣,DILA,master,,
3929,PL000000004000,,林關口,39.7223,114.0972,中國-山西省-大同市-廣靈縣,DILA,master,,
3930,PL000000004001,,林關口,39.7169,114.0976,中國-山西省-大同市-廣靈縣,DILA,master,,
3931,PL000000004002,,直峪口,39.7026,114.252,中國-山西省-大同市-廣靈縣,DILA,master,,
3932,PL000000004003,,直谷關,39.7008,114.2322,中國-山西省-大同市-廣靈縣,DILA,master,,
3933,PL000000004004,,直谷關,39.6999,114.2441,中國-山西省-大同市-廣靈縣,DILA,master,,
3934,PL000000004005,,靈丘聚,39.4373,114.3041,中國-山西省-大同市-靈丘縣,DILA,master,,
3935,PL000000004006,,靈丘,39.4373,114.3041,中國-山西省-大同市-靈丘縣,DILA,master,,
3936,PL000000004007,,靈丘,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3937,PL000000004008,,靈丘,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3938,PL000000004009,,靈丘,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3939,PL000000004010,,靈丘,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3940,PL000000004011,,蔚州,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3941,PL000000004012,,靈丘,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3942,PL000000004013,,靈丘,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3943,PL000000004014,,靈丘,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3944,PL000000004015,,靈丘郡,39.4371,114.239,中國-山西省-大同市-靈丘縣,DILA,master,,
3945,PL000000004016,,靈丘,39.4342,114.2859,中國-山西省-大同市-靈丘縣,DILA,master,,
3946,PL000000004017,,恒岳,38.5885,112.9102,中國-山西省-大同市-渾源縣,DILA,master,,
3947,PL000000004018,,夏壺山,39.282834,113.020736,中國-山西省-忻州市-代縣,DILA,master,,
3948,PL000000004019,,亂嶺關,39.7668,113.8935,中國-山西省-大同市-渾源縣,DILA,master,,
3949,PL000000004020,,蔡村堡,39.7504,113.6066,中國-山西省-大同市-渾源縣,DILA,master,,
3950,PL000000004021,,崞山,39.7114,113.6382,中國-山西省-大同市-渾源縣,DILA,master,,
3951,PL000000004022,,崞縣,39.711,113.6159,中國-山西省-大同市-渾源縣,DILA,master,,
3952,PL000000004023,,崞縣,39.711,113.6159,中國-山西省-大同市-渾源縣,DILA,master,,
3953,PL000000004024,,崞縣,39.702,113.6122,中國-山西省-大同市-渾源縣,DILA,master,,
3954,PL000000004025,,渾源州,39.6958,113.6947,中國-山西省-大同市-渾源縣,DILA,master,,
3955,PL000000004026,,渾源州,39.6958,113.6947,中國-山西省-大同市-渾源縣,DILA,master,,
3956,PL000000004027,,渾源州,39.6958,113.6947,中國-山西省-大同市-渾源縣,DILA,master,,
3957,PL000000004028,,渾源,39.6958,113.6947,中國-山西省-大同市-渾源縣,DILA,master,,
3958,PL000000004029,,賈莊,39.6556,113.5252,中國-山西省-大同市-渾源縣,DILA,master,,
3959,PL000000004030,,李峪口,39.6527,113.6751,中國-山西省-大同市-渾源縣,DILA,master,,
3960,PL000000004031,,瓷窯口,39.6367,113.7451,中國-山西省-大同市-渾源縣,DILA,master,,
3961,PL000000004032,,繁畤,39.6128,113.51,中國-山西省-大同市-渾源縣,DILA,master,,
3962,PL000000004033,,繁畤,39.6128,113.51,中國-山西省-大同市-渾源縣,DILA,master,,
3963,PL000000004034,,繁畤,39.6071,113.4885,中國-山西省-大同市-渾源縣,DILA,master,,
3964,PL000000004035,,大凌雲口,39.5675,113.5622,中國-山西省-大同市-渾源縣,DILA,master,,
3965,PL000000004036,,莎泉,39.4721,113.8281,中國-山西省-大同市-渾源縣,DILA,master,,
3966,PL000000004037,,王家莊堡,39.4221,113.9144,中國-山西省-大同市-渾源縣,DILA,master,,
3967,PL000000004038,,大寨頭,39.405,113.8629,中國-山西省-大同市-渾源縣,DILA,master,,
3968,PL000000004039,,麻谷寨,39.3978,113.8253,中國-山西省-大同市-渾源縣,DILA,master,,
3969,PL000000004040,,水磨堡,39.6647,113.6119,中國-山西省-大同市-渾源縣,DILA,master,,
3970,PL000000004041,,保安堡,40.2289,112.9038,中國-山西省-大同市-左雲縣,DILA,master,,
3971,PL000000004042,,保安,40.228,112.9012,中國-山西省-大同市-左雲縣,DILA,master,,
3972,PL000000004043,,威魯堡,40.1538,112.8028,中國-山西省-大同市-左雲縣,DILA,master,,
3973,PL000000004044,,威魯堡,40.1477,112.8018,中國-山西省-大同市-左雲縣,DILA,master,,
3974,PL000000004045,,安魯,40.1412,112.6996,中國-山西省-大同市-左雲縣,DILA,master,,
3975,PL000000004046,,寧魯堡,40.1376,112.7072,中國-山西省-大同市-左雲縣,DILA,master,,
3976,PL000000004047,,三屯堡,40.0514,112.7001,中國-山西省-大同市-左雲縣,DILA,master,,
3977,PL000000004048,,左雲,40.0076,112.7034,中國-山西省-大同市-左雲縣,DILA,master,,
3978,PL000000004049,,武周城,40.0076,112.7034,中國-山西省-大同市-左雲縣,DILA,master,,
3979,PL000000004050,,武周,40.0076,112.7034,中國-山西省-大同市-左雲縣,DILA,master,,
3980,PL000000004051,,武州,40.0076,112.7034,中國-山西省-大同市-左雲縣,DILA,master,,
3981,PL000000004052,,雲川衛,40.0076,112.7034,中國-山西省-大同市-左雲縣,DILA,master,,
3982,PL000000004053,,大同左衛,40.0076,112.7034,中國-山西省-大同市-左雲縣,DILA,master,,
3983,PL000000004054,,牛皮關,40.178,113.494,中國-山西省-大同市-大同縣,DILA,master,,
3984,PL000000004055,,聚落所,40.1728,113.5819,中國-山西省-大同市-大同縣,DILA,master,,
3985,PL000000004056,,聚樂城,40.1661,113.5645,中國-山西省-大同市-大同縣,DILA,master,,
3986,PL000000004057,,白登,40.1611,113.4362,中國-山西省-大同市-大同縣,DILA,master,,
3987,PL000000004058,,白登,40.1611,113.4362,中國-山西省-大同市-大同縣,DILA,master,,
3988,PL000000004059,,平邑,40.0492,113.6682,中國-山西省-大同市-大同縣,DILA,master,,
3989,PL000000004060,,陵a莊堡,40.0313,113.7442,中國-山西省-大同市-大同縣,DILA,master,,
3990,PL000000004061,,平邑,40.0269,113.6965,中國-山西省-大同市-大同縣,DILA,master,,
3991,PL000000004062,,北平邑,40.0247,113.6937,中國-山西省-大同市-大同縣,DILA,master,,
3992,PL000000004063,,沙堝,39.9922,113.677,中國-山西省-大同市-大同縣,DILA,master,,
3993,PL000000004064,,上泉站,39.9718,113.3819,中國-山西省-大同市-大同縣,DILA,master,,
3994,PL000000004065,,平潭站,37.8781,113.5671,中國-山西省-陽泉市-礦區,DILA,master,,
3995,PL000000004066,,平譚城,37.8523,113.5391,中國-山西省-陽泉市-郊區,DILA,master,,
3996,PL000000004067,,承天軍,37.9732,113.911,中國-山西省-陽泉市-平定縣,DILA,master,,
3997,PL000000004068,,娘子關,37.9611,113.8893,中國-山西省-陽泉市-平定縣,DILA,master,,
3998,PL000000004069,,葦澤關,37.9521,113.882,中國-山西省-陽泉市-平定縣,DILA,master,,
3999,PL000000004070,,故關,37.9485,113.9222,中國-山西省-陽泉市-平定縣,DILA,master,,
4000,PL000000004071,,故關,37.9485,113.9222,中國-山西省-陽泉市-平定縣,DILA,master,,
4001,PL000000004072,,固關,37.9237,113.924,中國-山西省-陽泉市-平定縣,DILA,master,,
4002,PL000000004073,,固關,37.9161,113.935,中國-山西省-陽泉市-平定縣,DILA,master,,
4003,PL000000004074,,故關,37.9085,113.9205,中國-山西省-陽泉市-平定縣,DILA,master,,
