place_name_raw,mentioned_in_monk,source_monk_uri,frequency
Linh Ứng,Chơn Tá Tôn Bảo,ex:monk/chon_ta_ton_bao,17
Linh Ứng,Chơn Lăng Đương Khánh,ex:monk/chon_lang_duong_khanh,17
Linh Ứng,Chơn Pháp Phước Trí,ex:monk/chon_phap_phuoc_tri,17
Linh Ứng,Như Thông Tôn Nguyên,ex:monk/nhu_thong_ton_nguyen,17
Linh Ứng,Nguyên Phước Quang Thể,ex:monk/nguyen_phuoc_quang_the,17
Linh Ứng,Tiên Thường Viên Trừng,ex:monk/tien_thuong_vien_trung,17
về,Đại Huệ Tông Cảo,ex:monk/dai_hue_tong_cao,16
về,Trừng Thông Tịnh Khiết,ex:monk/trung_thong_tinh_khiet,16
về,Tâm Quang Chánh Pháp,ex:monk/tam_quang_chanh_phap,16
về,Tâm Quang Đàm Minh,ex:monk/tam_quang_dam_minh,16
về,Chơn An Chánh Liêm,ex:monk/chon_an_chanh_liem,16
về,Vân Cư Đạo Ưng,ex:monk/van_cu_dao_ung,16
về,Trừng San Hải Tuệ,ex:monk/trung_san_hai_tue,16
về,Chân Yết Thanh Liễu,ex:monk/chan_yet_thanh_lieu,16
về,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,16
về,Trường Sanh Hạo Nhiên,ex:monk/truong_sanh_hao_nhien,16
về,Thủy Nguyệt Thông Giác,ex:monk/thuy_nguyet_thong_giac,16
về,Tâm Thật Thiện Châu,ex:monk/tam_that_thien_chau,16
về,Tông Diễn Chân Dung,ex:monk/tong_dien_chan_dung,16
về,Tịnh Độ Duy Chính,ex:monk/tinh_do_duy_chinh,16
về,Thạch Liêm Đại Sán,ex:monk/thach_liem_dai_san,16
về,Tiên Thường Viên Trừng,ex:monk/tien_thuong_vien_trung,16
Long Tuyền,Thị Năng Trí Hữu,ex:monk/thi_nang_tri_huu,16
Long Tuyền,Chơn Ngọc Long Trí,ex:monk/chon_ngoc_long_tri,16
Long Tuyền,Chơn Chứng Thiện Quả,ex:monk/chon_chung_thien_qua,16
Long Tuyền,Như Quang Trí Minh,ex:monk/nhu_quang_tri_minh,16
Long Tuyền,Như Nhàn Trí Giác,ex:monk/nhu_nhan_tri_giac,16
Long Tuyền,Ấn Bổn Vĩnh Gia,ex:monk/an_bon_vinh_gia,16
Long Tuyền,Chơn Tá Tôn Bảo,ex:monk/chon_ta_ton_bao,16
Long Tuyền,Ấn Nghiêm Phổ Thoại,ex:monk/an_nghiem_pho_thoai,16
Long Tuyền,Chơn Phát Long Tôn,ex:monk/chon_phat_long_ton,16
Long Tuyền,Chơn Ðiền Ðạo Phước,ex:monk/chon_dien_dao_phuoc,16
Long Tuyền,Chơn Giác Long Hải,ex:monk/chon_giac_long_hai,16
Long Tuyền,Như Vạn Trí Phước,ex:monk/nhu_van_tri_phuoc,16
Long Tuyền,Như Truyện Trí Nhãn,ex:monk/nhu_truyen_tri_nhan,16
Long Tuyền,Chơn Ðiền Ðạo Phước,ex:monk/chon_ien_ao_phuoc,16
Long Tuyền,Ðồng Chơn Thông Niệm,ex:monk/ong_chon_thong_niem,16
Long Tuyền,Tâm Niệm Từ Ý,ex:monk/tam_niem_tu_y,16
chùa Viên,Chơn Ngọc Long Trí,ex:monk/chon_ngoc_long_tri,16
chùa Viên,Ấn Lan Từ Trí,ex:monk/an_lan_tu_tri,16
chùa Viên,Chơn Kim Pháp Lâm,ex:monk/chon_kim_phap_lam,16
chùa Viên,Chương Nhẫn Từ Nhân,ex:monk/chuong_nhan_tu_nhan,16
chùa Viên,Chơn Trung Diệu Quang,ex:monk/chon_trung_dieu_quang,16
chùa Viên,Chơn Pháp Phước Trí,ex:monk/chon_phap_phuoc_tri,16
chùa Viên,Chơn Thanh Bích Nguyên,ex:monk/chon_thanh_bich_nguyen,16
chùa Viên,Như Thừa Hoằng Nguyện,ex:monk/nhu_thua_hoang_nguyen,16
chùa Viên,Trí Thuyên,ex:monk/tri_thuyen,16
chùa Viên,Thị Bình Diệu Khai,ex:monk/thi_binh_dieu_khai,16
chùa Viên,Nguyên Thiều Thọ Tông,ex:monk/nguyen_thieu_tho_tong,16
chùa Viên,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,16
chùa Viên,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,16
chùa Viên,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,16
chùa Viên,Tế Phổ Viên Trì,ex:monk/te_pho_vien_tri,16
chùa Viên,Toàn Nhật Quang Đài,ex:monk/toan_nhat_quang_dai,16
Châu Lâm,ĐĐ Tâm Kiên Chơn Thể,ex:monk/dd_tam_kien_chon_the,16
Châu Lâm,Tâm Nguyện Tiêu Diêu,ex:monk/tam_nguyen_tieu_dieu,16
Châu Lâm,Tâm Quang Chánh Pháp,ex:monk/tam_quang_chanh_phap,16
Châu Lâm,Chơn Kim Pháp Lâm,ex:monk/chon_kim_phap_lam,16
Châu Lâm,Như Thừa Hoằng Nguyện,ex:monk/nhu_thua_hoang_nguyen,16
Châu Lâm,Như Quang Hoằng Phúc,ex:monk/nhu_quang_hoang_phuc,16
Châu Lâm,Trừng Hóa Hưng Dụng,ex:monk/trung_hoa_hung_dung,16
Châu Lâm,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,16
Châu Lâm,Nguyên Giác Quang Phú,ex:monk/nguyen_giac_quang_phu,16
Châu Lâm,Tâm Ấn Viên Quang,ex:monk/tam_an_vien_quang,16
Châu Lâm,Nguyên Phước Thiên Hỷ,ex:monk/nguyen_phuoc_thien_hy,16
Châu Lâm,Nguyên Minh Phước Thành,ex:monk/nguyen_minh_phuoc_thanh,16
Châu Lâm,Tâm Thái Thiện Trí,ex:monk/tam_thai_thien_tri,16
Châu Lâm,Trừng Huệ Giác Viên,ex:monk/trung_hue_giac_vien,16
Châu Lâm,Pháp Chuyên Diệu Nghiêm,ex:monk/phap_chuyen_dieu_nghiem,16
Châu Lâm,Trừng Trì Chí Niệm,ex:monk/trung_tri_chi_niem,16
miền Trung,Trừng Thành Giác Tiên,ex:monk/trung_thanh_giac_tien,15
miền Trung,Tâm Như Mật Nguyện,ex:monk/tam_nhu_mat_nguyen,15
miền Trung,Trừng Hảo Diệu Không,ex:monk/trung_hao_dieu_khong,15
miền Trung,Tâm Thanh Tịch Tràng,ex:monk/tam_thanh_tich_trang,15
miền Trung,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,15
miền Trung,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,15
miền Trung,Thị Thuỷ Quảng Đức,ex:monk/thi_thuy_quang_duc,15
miền Trung,Hồng Tuyên Từ Thông,ex:monk/hong_tuyen_tu_thong,15
miền Trung,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,15
miền Trung,Tỳ Ni Đa Lưu Chi,ex:monk/ty_ni_da_luu_chi,15
miền Trung,Tâm Khai Nhật Liên,ex:monk/tam_khai_nhat_lien,15
miền Trung,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,15
miền Trung,Thị Huệ Bảo An,ex:monk/thi_hue_bao_an,15
miền Trung,Bảo Chân,ex:monk/bao_chan,15
miền Trung,Toàn Tánh Chánh Ðắc,ex:monk/toan_tanh_chanh_ac,15
tại chùa,Trừng Thành Giác Tiên,ex:monk/trung_thanh_giac_tien,15
tại chùa,Thị Năng Trí Hữu,ex:monk/thi_nang_tri_huu,15
tại chùa,Chơn Chứng Thiện Quả,ex:monk/chon_chung_thien_qua,15
tại chùa,Ấn Hướng Pháp Nhãn,ex:monk/an_huong_phap_nhan,15
tại chùa,Chơn Tá Tôn Bảo,ex:monk/chon_ta_ton_bao,15
tại chùa,Chơn Giác Long Hải,ex:monk/chon_giac_long_hai,15
tại chùa,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,15
tại chùa,Chơn Quý Khánh Anh,ex:monk/chon_quy_khanh_anh,15
tại chùa,Hồng Tòng Phổ Quảng,ex:monk/hong_tong_pho_quang,15
tại chùa,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,15
tại chùa,Trừng Ninh Diệu Hương,ex:monk/trung_ninh_dieu_huong,15
tại chùa,Trừng San Hải Tuệ,ex:monk/trung_san_hai_tue,15
tại chùa,Tâm Thật Thiện Châu,ex:monk/tam_that_thien_chau,15
tại chùa,TT Nguyên Cát Thiện Tường,ex:monk/tt_nguyen_cat_thien_tuong,15
tại chùa,Minh Hoàng Tử Dung,ex:monk/minh_hoang_tu_dung,15
chùa Thiền,Chơn Miên Trí Hưng,ex:monk/chon_mien_tri_hung,15
chùa Thiền,Như Thọ Huyền Tân,ex:monk/nhu_tho_huyen_tan,15
chùa Thiền,Như Hương Huyền Tâm,ex:monk/nhu_huong_huyen_tam,15
chùa Thiền,Như Quang Hoằng Phúc,ex:monk/nhu_quang_hoang_phuc,15
chùa Thiền,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,15
chùa Thiền,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,15
chùa Thiền,Minh Hải Pháp Bảo,ex:monk/minh_hai_phap_bao,15
chùa Thiền,Đạo Thiện Quang Tuấn,ex:monk/dao_thien_quang_tuan,15
chùa Thiền,Đạo Minh Phổ Tịnh,ex:monk/dao_minh_pho_tinh,15
chùa Thiền,Phật Tỉnh Từ Nghiêm,ex:monk/phat_tinh_tu_nghiem,15
chùa Thiền,Thị Tín Phước Trí,ex:monk/thi_tin_phuoc_tri,15
chùa Thiền,Thạch Liêm Đại Sán,ex:monk/thach_liem_dai_san,15
chùa Thiền,Quả Hoằng Hưng Liên,ex:monk/qua_hoang_hung_lien,15
chùa Thiền,Cs Thiều Dương Hầu,ex:monk/cs_thieu_duong_hau,15
chùa Thiền,Minh Hoàng Tử Dung,ex:monk/minh_hoang_tu_dung,15
nhỏ,Chơn Giác Long Hải,ex:monk/chon_giac_long_hai,15
nhỏ,Chơn Thanh Bích Nguyên,ex:monk/chon_thanh_bich_nguyen,15
nhỏ,Như Truyện Trí Nhãn,ex:monk/nhu_truyen_tri_nhan,15
nhỏ,Chơn Trừng Đạo Thanh,ex:monk/chon_trung_dao_thanh,15
nhỏ,Nguyên Ý Phước Châu,ex:monk/nguyen_y_phuoc_chau,15
nhỏ,Thiên Ân,ex:monk/thien_an,15
nhỏ,Tổ Tông Viên Quang,ex:monk/to_tong_vien_quang,15
nhỏ,Tuyết Đậu Tự Tông,ex:monk/tuyet_dau_tu_tong,15
nhỏ,Huệ Huy Tự Đắc,ex:monk/hue_huy_tu_dac,15
nhỏ,Long Thọ Thiệu Khanh,ex:monk/long_tho_thieu_khanh,15
nhỏ,Báo Ân Hoài Nhạc,ex:monk/bao_an_hoai_nhac,15
nhỏ,Thiệt Uyên Chí Bảo,ex:monk/thiet_luong,15
nhỏ,Thiệt Lương,ex:monk/thiet_luong,15
nhỏ,TT Thích Viên Tịnh,ex:monk/tt_thich_vien_tinh,15
nhỏ,Như Trực Vĩnh Châu,ex:monk/nhu_truc_vinh_chau,15
chùa Thập,Tâm Địa Mật Khế,ex:monk/tam_dia_mat_khe,14
chùa Thập,Tâm Nhất Mật Thể,ex:monk/tam_nhat_mat_the,14
chùa Thập,Tâm Như Mật Nguyện,ex:monk/tam_nhu_mat_nguyen,14
chùa Thập,Tâm Hương Mật Hiển,ex:monk/tam_huong_mat_hien,14
chùa Thập,Chân Đạo Bích Phong,ex:monk/chan_dao_bich_phong,14
chùa Thập,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,14
chùa Thập,Thị Bình Diệu Khai,ex:monk/thi_binh_dieu_khai,14
chùa Thập,Trừng Hương Tịnh Hạnh,ex:monk/trung_huong_tinh_hanh,14
chùa Thập,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,14
chùa Thập,Trừng Văn Giác Nguyên,ex:monk/trung_van_giac_nguyen,14
chùa Thập,Phật Tỉnh Từ Nghiêm,ex:monk/phat_tinh_tu_nghiem,14
chùa Thập,Pháp Chuyên Diệu Nghiêm,ex:monk/phap_chuyen_dieu_nghiem,14
chùa Thập,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,14
chùa Thập,Thị Chí Phước Hộ,ex:monk/thi_chi_phuoc_ho,14
Đà Nẵng,Tâm Như Mật Nguyện,ex:monk/tam_nhu_mat_nguyen,14
Đà Nẵng,Trừng Hảo Diệu Không,ex:monk/trung_hao_dieu_khong,14
Đà Nẵng,Đồng Nguyện Thiện Nguyện,ex:monk/dong_nguyen_thien_nguyen,14
Đà Nẵng,Chơn Ngọc Long Trí,ex:monk/chon_ngoc_long_tri,14
Đà Nẵng,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,14
Đà Nẵng,Như Niệm Bảo Toàn,ex:monk/nhu_niem_bao_toan,14
Đà Nẵng,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,14
Đà Nẵng,Nguyên Không Từ Phương,ex:monk/nguyen_khong_tu_phuong,14
Đà Nẵng,Tâm Thái Thiện Trí,ex:monk/tam_thai_thien_tri,14
Đà Nẵng,Tâm Đạo Thanh Quang,ex:monk/tam_dao_thanh_quang,14
Đà Nẵng,Tâm Hồng Từ Hương,ex:monk/tam_hong_tu_huong,14
Đà Nẵng,Trừng Nguyên Đôn Hậu,ex:monk/trung_nguyen_don_hau,14
Đà Nẵng,Trừng Thủy Giác Nhiên,ex:monk/trung_thuy_giac_nhien,14
Đà Nẵng,Tiên Thường Viên Trừng,ex:monk/tien_thuong_vien_trung,14
thành phố,Đồng Nguyện Thiện Nguyện,ex:monk/dong_nguyen_thien_nguyen,14
thành phố,Chơn Hương Thiên Quang,ex:monk/chon_huong_thien_quang,14
thành phố,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,14
thành phố,Chơn Thanh Bích Nguyên,ex:monk/chon_thanh_bich_nguyen,14
thành phố,Như Ái Hoằng Thâm,ex:monk/nhu_ai_hoang_tham,14
thành phố,Chơn Thanh Từ Văn,ex:monk/chon_thanh_tu_van,14
thành phố,Ðồng Chơn Thông Niệm,ex:monk/ong_chon_thong_niem,14
thành phố,Thiên Ân,ex:monk/thien_an,14
thành phố,Nguyên Minh Phước Thành,ex:monk/nguyen_minh_phuoc_thanh,14
thành phố,Tâm Lượng Từ Mẫn,ex:monk/tam_luong_tu_man,14
thành phố,Thanh Từ,ex:monk/thanh_tu,14
thành phố,TT Nguyên Cát Thiện Tường,ex:monk/tt_nguyen_cat_thien_tuong,14
thành phố,Thạch Liêm Đại Sán,ex:monk/thach_liem_dai_san,14
thành phố,TT Ðồng Viên Viên Ðức,ex:monk/tt_ong_vien_vien_uc,14
chùa Pháp,Chơn Ngọc Long Trí,ex:monk/chon_ngoc_long_tri,14
chùa Pháp,Tâm Minh Chơn Thiệt,ex:monk/tam_minh_chon_thiet,14
chùa Pháp,Như Nhàn Trí Giác,ex:monk/nhu_nhan_tri_giac,14
chùa Pháp,Chơn Bích Trí Huy,ex:monk/chon_bich_tri_huy,14
chùa Pháp,Như Truyện Trí Nhãn,ex:monk/nhu_truyen_tri_nhan,14
chùa Pháp,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,14
chùa Pháp,Như Niệm Bảo Toàn,ex:monk/nhu_niem_bao_toan,14
chùa Pháp,Như Quả Hoàn Tuyên,ex:monk/nhu_qua_hoan_tuyen,14
chùa Pháp,Nhựt Bình Trí Tịnh,ex:monk/nhut_binh_tri_tinh,14
chùa Pháp,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,14
chùa Pháp,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,14
chùa Pháp,Thiên Ân,ex:monk/thien_an,14
chùa Pháp,Tâm Lượng Từ Mẫn,ex:monk/tam_luong_tu_man,14
chùa Pháp,Tỳ Ni Đa Lưu Chi,ex:monk/ty_ni_da_luu_chi,14
Viên Giác,Chơn Ngọc Long Trí,ex:monk/chon_ngoc_long_tri,14
Viên Giác,Ấn Lan Từ Trí,ex:monk/an_lan_tu_tri,14
Viên Giác,Chơn Trung Diệu Quang,ex:monk/chon_trung_dieu_quang,14
Viên Giác,Chơn Pháp Phước Trí,ex:monk/chon_phap_phuoc_tri,14
Viên Giác,Chơn Thanh Bích Nguyên,ex:monk/chon_thanh_bich_nguyen,14
Viên Giác,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,14
Viên Giác,Trí Thuyên,ex:monk/tri_thuyen,14
Viên Giác,Nguyên Minh Đức Thiệu,ex:monk/nguyen_minh_duc_thieu,14
Viên Giác,Đạo Nhẫn Tịch Lạc,ex:monk/dao_nhan_tich_lac,14
Viên Giác,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,14
Viên Giác,Thanh Ninh Tâm Truyền,ex:monk/thanh_ninh_tam_truyen,14
Viên Giác,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,14
Viên Giác,Thị An Phước Bình,ex:monk/thi_an_phuoc_binh,14
Viên Giác,Hạnh Đạo Chủng Hoa,ex:monk/hanh_dao_chung_hoa,14
chùa Kim,Như Nhàn Trí Giác,ex:monk/nhu_nhan_tri_giac,14
chùa Kim,Chơn Thọ Hoằng Niệm,ex:monk/chon_tho_hoang_niem,14
chùa Kim,Chơn Chánh Pháp Tạng,ex:monk/chon_chanh_phap_tang,14
chùa Kim,Chương An Quảng Khánh,ex:monk/chuong_an_quang_khanh,14
chùa Kim,Chân Đạo Bích Phong,ex:monk/chan_dao_bich_phong,14
chùa Kim,Như Hường Thọ Minh,ex:monk/nhu_huong_tho_minh,14
chùa Kim,Trừng Chiếu Từ Mãn,ex:monk/trung_chieu_tu_man,14
chùa Kim,Như Phụng Thiện Trì,ex:monk/nhu_phung_thien_tri,14
chùa Kim,Nguyên Thiều Thọ Tông,ex:monk/nguyen_thieu_tho_tong,14
chùa Kim,Minh Vật Nhứt Tri,ex:monk/minh_vat_nhut_tri,14
chùa Kim,Thiệt Địa Pháp Ấn,ex:monk/thiet_dia_phap_an,14
chùa Kim,Thiệt Thành Liễu Đạt,ex:monk/thiet_thanh_lieu_dat,14
chùa Kim,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,14
